Date,Day of the week [-],Temp [C],Humidity [%],Wind [m/s],Clouds [1/8],SUM - Entry [GWh/d],SUM - Exit [GWh/d],SUM - Exit t-1d [GWh/d],Storage t-1d [GWh/d],Storage [GWh/d]
31/01/2018,7.00,2.00175438596491,79.3222222222222,2.81111111111111,2.69454545454545,529.204459,556.321038,565.900189,142.700445,159.377189
01/02/2018,1.00,3.80701754385965,86.2444444444445,2.64,2.47818181818182,545.474564,562.335774,556.321038,159.377189,131.8566
02/02/2018,1.00,1.63157894736842,93.0333333333333,1.20222222222222,1.22909090909091,551.338771,572.77957,562.335774,131.8566,138.03242
03/02/2018,2.00,-0.119298245614035,92.5111111111111,1.22,1.22909090909091,545.287582,561.064866,572.77957,138.03242,125.466493
04/02/2018,3.00,-0.752631578947368,88.1222222222222,1.76444444444444,1.68727272727273,551.137374,575.459869,561.064866,125.466493,141.231574
05/02/2018,4.00,-3.6859649122807,81.9111111111111,1.85111111111111,1.75636363636364,553.421639,661.127751,575.459869,141.231574,187.653342
06/02/2018,5.00,-7.12982456140351,79.9111111111111,1.66444444444444,1.59454545454546,559.691316,682.216807,661.127751,187.653342,208.816542
07/02/2018,6.00,-5.05087719298245,83.7222222222222,1.43111111111111,1.28727272727273,563.361166,671.142183,682.216807,208.816542,214.285633
08/02/2018,7.00,-2.36842105263158,88.3222222222222,1.92,1.77454545454545,563.441191,657.214649,671.142183,214.285633,209.429129
09/02/2018,1.00,-3.08245614035088,87.7555555555556,1.50888888888889,1.44181818181818,558.270214,659.867796,657.214649,209.429129,205.287253
10/02/2018,2.00,-2.98070175438596,88.4222222222222,1.05111111111111,1.01272727272727,580.505058,635.999593,659.867796,205.287253,201.37379
11/02/2018,3.00,-1.91754385964912,85.3222222222222,1.58222222222222,1.58545454545455,587.188064,612.839595,635.999593,201.37379,147.367107
12/02/2018,4.00,-0.666666666666666,88.0333333333333,1.25777777777778,1.32727272727273,555.132882,611.870489,612.839595,147.367107,158.734117
13/02/2018,5.00,-0.915789473684211,90.0777777777778,1.05555555555556,0.969090909090909,537.634359,620.844306,611.870489,158.734117,174.88685
14/02/2018,6.00,-1.69473684210526,89.6888888888889,1.92,1.81454545454545,536.044619,611.749431,620.844306,174.88685,166.827501
15/02/2018,7.00,-2.52982456140351,87.4333333333333,1.43111111111111,1.42909090909091,527.847937,619.339698,611.749431,166.827501,189.625696
16/02/2018,1.00,-1.10701754385965,87.2111111111111,2.14888888888889,2.10545454545455,525.6313,604.972731,619.339698,189.625696,208.746324
17/02/2018,2.00,-1.3280701754386,86.6444444444445,1.60222222222222,1.54181818181818,541.123652,565.480575,604.972731,208.746324,158.613718
18/02/2018,3.00,-0.924561403508772,86.5333333333333,1.71555555555556,1.63818181818182,539.978172,572.21632,565.480575,158.613718,129.537625
19/02/2018,4.00,-2.29649122807018,79.6222222222222,1.27111111111111,1.16181818181818,525.862025,595.646486,572.21632,129.537625,167.585012
20/02/2018,5.00,-3.50701754385965,82.2555555555556,2.09111111111111,2.02181818181818,525.901387,607.178615,595.646486,167.585012,177.007312
21/02/2018,6.00,-3.6280701754386,84.6222222222222,1.64888888888889,1.58727272727273,553.248089,624.361453,607.178615,177.007312,163.233917
22/02/2018,7.00,-4.23333333333333,79.7111111111111,2.4,2.20181818181818,594.17071,639.996901,624.361453,163.233917,143.071015
23/02/2018,1.00,-5.59824561403509,79.6666666666667,1.97555555555556,1.88545454545455,617.16539,661.006089,639.996901,143.071015,141.568714
24/02/2018,1.00,-7.71052631578948,79.1222222222222,2.95111111111111,2.79454545454545,666.331107,680.320268,661.006089,141.568714,129.393466
25/02/2018,2.00,-11.8017543859649,75.8333333333333,1.84,1.72727272727273,665.848131,707.76169,680.320268,129.393466,137.58303
26/02/2018,3.00,-12.4859649122807,72.7,1.91111111111111,1.73454545454545,696.964311,769.764036,707.76169,137.58303,153.895153
27/02/2018,4.00,-12.880701754386,70.7444444444444,3.09777777777778,2.94727272727273,701.456699,796.755602,769.764036,153.895153,147.375836
28/02/2018,5.00,-11.8456140350877,72.8777777777778,2.64222222222222,2.58909090909091,616.49036,795.198327,796.755602,147.375836,142.636724
01/03/2018,6.00,-13.2578947368421,69.6333333333333,1.39111111111111,1.28181818181818,563.637937,772.084243,795.198327,142.636724,132.742387
02/03/2018,7.00,-11.9385964912281,70.2,1.99333333333333,1.87818181818182,593.667413,770.865927,772.084243,132.742387,148.612637
03/03/2018,1.00,-11.2526315789474,74.7111111111111,1.35333333333333,1.27454545454545,582.565618,728.175769,770.865927,148.612637,129.372845
04/03/2018,2.00,-8.89122807017544,71.7777777777778,1.37555555555556,1.23454545454545,600.869309,683.385111,728.175769,129.372845,121.075154
05/03/2018,3.00,-3.85789473684211,67.4,2.32888888888889,2.13818181818182,608.274285,649.142415,683.385111,121.075154,118.162732
06/03/2018,4.00,0.557894736842105,76.2222222222222,2.07111111111111,1.99272727272727,596.042147,610.767301,649.142415,118.162732,100.235291
07/03/2018,5.00,2.05964912280702,90.2333333333333,1.69333333333333,1.54,571.129397,585.615316,610.767301,100.235291,98.828405
08/03/2018,6.00,3.16491228070175,83.7222222222222,1.95555555555556,1.88,548.31391,558.499945,585.615316,98.828405,118.56888
09/03/2018,7.00,2.72456140350877,81.1,2.82222222222222,2.69818181818182,549.84606,548.788977,558.499945,118.56888,96.619092
10/03/2018,1.00,3.36491228070175,81.7666666666667,1.49555555555556,1.38545454545455,553.161627,529.366756,548.788977,96.619092,100.073296
11/03/2018,2.00,6.83333333333333,80.4777777777778,2.28,2.05272727272727,557.674799,518.3464,529.366756,100.073296,71.316478
12/03/2018,3.00,8.9,78.2777777777778,3.35555555555556,2.96,531.897464,529.313014,518.3464,71.316478,77.736313
13/03/2018,4.00,8.01929824561404,82.2333333333333,2.69333333333333,2.56909090909091,528.937971,500.228679,529.313014,77.736313,53.228721
14/03/2018,5.00,4.82105263157895,87.8111111111111,2.12444444444444,1.95818181818182,553.08775,513.427731,500.228679,53.228721,48.844149
15/03/2018,6.00,2.26491228070175,84,1.93333333333333,1.82727272727273,570.186625,551.270508,513.427731,48.844149,54.983909
16/03/2018,7.00,0.382456140350877,84.1666666666667,3.71111111111111,3.74181818181818,581.700355,606.309665,551.270508,54.983909,69.619069
17/03/2018,1.00,-4.28771929824562,72.5444444444445,4.27555555555556,4.07454545454545,619.926691,636.242444,606.309665,69.619069,100.947744
18/03/2018,1.00,-6.56491228070176,65.4444444444444,4.15555555555556,3.95090909090909,607.736952,638.873155,636.242444,100.947744,103.860721
19/03/2018,2.00,-5.73859649122807,70,2.14666666666667,2.07272727272727,608.071136,654.442822,638.873155,103.860721,101.674124
20/03/2018,3.00,-3.99649122807018,72.9111111111111,1.93555555555556,1.83818181818182,607.616168,638.402338,654.442822,101.674124,100.133177
21/03/2018,4.00,-2.73157894736842,72.6444444444445,2.41333333333333,2.26545454545455,606.192548,615.740203,638.402338,100.133177,79.556813
22/03/2018,5.00,-1.82280701754386,73.0777777777778,2.06444444444444,2.05272727272727,641.709071,594.54488,615.740203,79.556813,31.537977
23/03/2018,6.00,-0.652631578947369,81.2222222222222,1.19777777777778,1.08545454545455,648.823405,576.272694,594.54488,31.537977,28.552279
24/03/2018,7.00,0.724561403508772,76.9333333333333,1.36,1.21272727272727,596.787474,515.303625,576.272694,28.552279,23.100192
25/03/2018,1.00,2.22982456140351,69.9555555555556,1.74,1.62181818181818,612.383692,513.416353,515.303625,23.100192,19.255246
26/03/2018,2.00,2.0859649122807,74.7555555555556,1.41777777777778,1.36,616.558674,557.749444,513.416353,19.255246,16.302665
27/03/2018,3.00,1.67017543859649,82.9111111111111,1.79333333333333,1.67818181818182,616.419172,558.358573,557.749444,16.302665,3.393948
28/03/2018,4.00,1.45789473684211,70.9444444444444,2.07555555555556,1.96727272727273,625.432346,564.195963,558.358573,3.393948,3.350302
29/03/2018,5.00,4.19649122807018,88.5888888888889,2.68444444444444,2.51272727272727,607.597263,550.940599,564.195963,3.350302,3.418508
30/03/2018,6.00,5.48947368421053,75.6222222222222,1.93777777777778,1.91272727272727,575.697098,492.270286,550.940599,3.418508,3.33022
31/03/2018,7.00,6.9859649122807,82.3333333333333,2.71777777777778,2.61090909090909,543.915258,454.572363,492.270286,3.33022,3.311592
01/04/2018,1.00,4.84035087719298,92.1555555555555,4.03111111111111,3.82909090909091,479.904225,441.807597,454.572363,3.311592,3.146084
02/04/2018,2.00,3.62280701754386,75.3333333333333,4.04222222222222,3.61454545454546,488.9736,447.591985,441.807597,3.146084,3.1454
03/04/2018,3.00,7.5280701754386,65.9111111111111,2.48444444444444,2.31090909090909,496.759736,433.905628,447.591985,3.1454,3.133523
04/04/2018,4.00,11.6315789473684,62.6777777777778,2.58222222222222,2.45818181818182,476.219868,393.140761,433.905628,3.133523,3.089949
05/04/2018,5.00,11.5350877192982,67.3444444444444,2.25777777777778,2.25454545454545,503.514319,423.475262,393.140761,3.089949,3.080914
06/04/2018,6.00,7.38947368421053,67.3111111111111,3.13777777777778,3.05090909090909,512.770439,468.337057,423.475262,3.080914,3.064983
07/04/2018,7.00,7.26842105263158,61.4111111111111,2.53111111111111,2.35090909090909,498.174129,417.10571,468.337057,3.064983,3.020353
08/04/2018,1.00,13.3456140350877,60.5555555555556,3.53555555555556,3.17272727272727,483.200185,381.60944,417.10571,3.020353,3.003467
09/04/2018,1.00,15.4421052631579,54.5888888888889,2.96222222222222,2.68181818181818,432.56007,359.624189,381.60944,3.003467,3.029721
10/04/2018,2.00,13.4964912280702,68.6222222222222,2.31555555555556,2.14363636363636,397.943846,319.600968,359.624189,3.029721,2.998105
11/04/2018,3.00,12.1368421052632,75.4222222222222,2.38,2.32727272727273,382.154509,327.297372,319.600968,2.998105,2.994198
12/04/2018,4.00,13.6245614035088,70.7333333333333,3.04222222222222,2.88363636363636,397.705273,319.555917,327.297372,2.994198,2.94437
13/04/2018,5.00,15.0052631578947,66.3444444444444,3.31333333333333,3.13636363636364,406.728947,305.552115,319.555917,2.94437,2.948511
14/04/2018,6.00,13.4877192982456,70.3333333333333,1.80222222222222,1.70909090909091,392.603022,305.164751,305.552115,2.948511,2.899425
15/04/2018,7.00,14.0087719298246,63.8444444444445,2.03333333333333,1.93636363636364,413.789019,342.266214,305.164751,2.899425,2.963208
16/04/2018,1.00,15.5473684210526,71.0888888888889,1.6,1.43818181818182,459.453813,379.934547,342.266214,2.963208,0
17/04/2018,2.00,13.1017543859649,84.0666666666667,2.4,2.33818181818182,489.184317,411.661443,379.934547,0,0
18/04/2018,3.00,12.0385964912281,69.0555555555556,2.20222222222222,2.03818181818182,526.567121,410.756679,411.661443,0,0
19/04/2018,4.00,13.7052631578947,65.6,3.05111111111111,2.86363636363636,521.932745,401.180753,410.756679,0,0
20/04/2018,5.00,12.8649122807018,62.5222222222222,1.45777777777778,1.41636363636364,491.075462,393.009437,401.180753,0,0
21/04/2018,6.00,15.3228070175439,51.8333333333333,3.01111111111111,2.87818181818182,490.000109,369.27007,393.009437,0,0
22/04/2018,7.00,12.5859649122807,56.1222222222222,1.82666666666667,1.77818181818182,475.150084,369.643146,369.27007,0,0
23/04/2018,1.00,13.0228070175439,62.5444444444444,1.70888888888889,1.65272727272727,490.315195,384.154382,369.643146,0,0
24/04/2018,2.00,13.8543859649123,73.8111111111111,2.45777777777778,2.42,480.59002,378.446287,384.154382,0,0
25/04/2018,3.00,14.6912280701754,73.1888888888889,3.34222222222222,3.12727272727273,477.144785,409.997548,378.446287,0,0
26/04/2018,4.00,11.2543859649123,77.9666666666667,2.28888888888889,2.16181818181818,496.896934,417.419876,409.997548,0,0
27/04/2018,5.00,9.18245614035088,73.1888888888889,1.59111111111111,1.48181818181818,461.896321,407.316416,417.419876,0,0
28/04/2018,6.00,14.0877192982456,59.4111111111111,2.08,1.97090909090909,512.088935,410.946532,407.316416,0,0
29/04/2018,7.00,17.3649122807018,65.7777777777778,2.49111111111111,2.20181818181818,489.002448,387.585489,410.946532,0,0
30/04/2018,1.00,19.2719298245614,59.7777777777778,3.13111111111111,3.00181818181818,479.724283,371.301549,387.585489,0,0
01/05/2018,1.00,16.9543859649123,64.8222222222222,2.34444444444444,2.21636363636364,485.133776,409.815015,371.301549,0,0
02/05/2018,2.00,15.0982456140351,66.7444444444445,1.70222222222222,1.63272727272727,477.175203,406.88746,409.815015,0,0
03/05/2018,3.00,17.9614035087719,61.1111111111111,1.87333333333333,1.74,473.941119,384.924801,406.88746,0,0
04/05/2018,4.00,14.9210526315789,68.6888888888889,2.43333333333333,2.29454545454546,466.587245,399.256113,384.924801,0,0
05/05/2018,5.00,13.0719298245614,60.8888888888889,2.42666666666667,2.25818181818182,460.033675,360.286172,399.256113,0,0
06/05/2018,6.00,12.619298245614,60.8111111111111,2.14444444444444,2.02545454545455,463.389149,343.126051,360.286172,0,0
07/05/2018,7.00,13.6035087719298,59.5777777777778,2.01555555555556,1.83090909090909,484.054644,385.761866,343.126051,0,0
08/05/2018,1.00,15.2964912280702,64.1555555555556,2.05777777777778,1.98363636363636,466.666057,372.848401,385.761866,0,0
09/05/2018,2.00,17.2157894736842,64.7888888888889,1.94,1.87636363636364,468.450609,375.991628,372.848401,0,0
10/05/2018,3.00,18.1140350877193,60.9777777777778,2.54,2.32363636363636,501.229926,398.154103,375.991628,0,0
11/05/2018,4.00,17.219298245614,67.4333333333333,1.80666666666667,1.73454545454545,498.549292,404.196874,398.154103,0,0
12/05/2018,5.00,16.5245614035088,58.5666666666667,1.82888888888889,1.72181818181818,505.763754,383.829482,404.196874,0,0
13/05/2018,6.00,15.9982456140351,52.6111111111111,2.55777777777778,2.34181818181818,504.552638,358.442827,383.829482,0,0
14/05/2018,7.00,13.4245614035088,61.2222222222222,2.25555555555556,2.1,510.215088,384.822237,358.442827,0,0
15/05/2018,1.00,12.4140350877193,78.3666666666667,1.91555555555556,1.78727272727273,496.6194,445.093798,384.822237,0,0
16/05/2018,2.00,12.919298245614,87.1777777777778,1.76222222222222,1.67272727272727,496.559462,434.97449,445.093798,0,0
17/05/2018,3.00,13.4508771929825,87.4666666666667,2.66666666666667,2.42727272727273,520.175607,398.248846,434.97449,0,0
18/05/2018,4.00,13.3122807017544,86.4666666666667,3.05777777777778,2.81272727272727,466.256425,371.733114,398.248846,0,0
19/05/2018,5.00,13.5087719298246,72.7888888888889,2.30222222222222,2.14727272727273,476.446807,327.470246,371.733114,0,0
20/05/2018,6.00,13.4631578947368,60.4666666666667,1.89111111111111,1.80545454545455,454.013011,336.265969,327.470246,0,0
21/05/2018,7.00,13.5947368421053,58.1444444444444,2.25333333333333,2.06909090909091,448.797879,382.182887,336.265969,0,0
22/05/2018,1.00,15.4719298245614,68.1555555555556,1.97111111111111,1.83636363636364,465.836002,346.723908,382.182887,0,0
23/05/2018,1.00,16.6,75.5111111111111,1.52222222222222,1.34909090909091,489.260696,398.792724,346.723908,0,0
24/05/2018,2.00,17.0614035087719,64.2555555555556,2.48,2.32,481.495806,420.204235,398.792724,0,0
25/05/2018,3.00,16.5666666666667,68.7222222222222,1.71777777777778,1.57272727272727,485.025771,406.925222,420.204235,0,0
26/05/2018,4.00,17.6280701754386,83.8666666666667,1.42444444444444,1.39454545454545,518.278531,398.318641,406.925222,0,0
27/05/2018,5.00,19.0035087719298,74.2444444444445,1.70888888888889,1.58181818181818,528.834818,401.548998,398.318641,0,0
28/05/2018,6.00,19.8421052631579,59.9222222222222,2.05333333333333,1.88,526.558632,424.300153,401.548998,0,0
29/05/2018,7.00,19.4649122807018,55.0333333333333,2.25777777777778,2.09818181818182,529.919063,450.767248,424.300153,0,0
30/05/2018,1.00,20.359649122807,56.8,1.51777777777778,1.42909090909091,530.715617,450.237994,450.767248,0,0
31/05/2018,2.00,21.280701754386,58.0888888888889,1.30444444444444,1.21636363636364,519.099912,443.997589,450.237994,0,0
01/06/2018,3.00,20.8105263157895,60.9888888888889,1.72222222222222,1.60363636363636,523.904007,448.718697,443.997589,0,0
02/06/2018,4.00,19.6140350877193,78.1333333333333,1.63555555555556,1.50909090909091,530.851442,437.62707,448.718697,0,0
03/06/2018,5.00,19.519298245614,73.3888888888889,1.68,1.54909090909091,538.314135,445.706513,437.62707,0,0
04/06/2018,6.00,19.7122807017544,69.2777777777778,1.71111111111111,1.65090909090909,538.979095,475.159349,445.706513,0,0
05/06/2018,7.00,18.8070175438597,71.3777777777778,2.20666666666667,2.13818181818182,542.827566,488.505218,475.159349,0,0
06/06/2018,1.00,14.4824561403509,51.9,2.54222222222222,2.24909090909091,525.257674,456.209192,488.505218,0,0
07/06/2018,2.00,16.0754385964912,48.6444444444445,1.92666666666667,1.76181818181818,549.718217,448.964313,456.209192,0,0
08/06/2018,3.00,19.3719298245614,55.0444444444445,1.32888888888889,1.23090909090909,544.69333,441.429088,448.964313,0,0
09/06/2018,4.00,21.0052631578947,58,1.65111111111111,1.56909090909091,521.655805,419.762016,441.429088,0,0
10/06/2018,5.00,21.1561403508772,58.6444444444444,1.50222222222222,1.34181818181818,519.24726,430.177097,419.762016,0,0
11/06/2018,6.00,20.4666666666667,78.5666666666667,2.19555555555556,2.12181818181818,518.613519,454.452634,430.177097,0,0
12/06/2018,7.00,17.8842105263158,78.8,2.1,1.98,519.1739,456.254998,454.452634,0,0
13/06/2018,1.00,15.7298245614035,76.8888888888889,1.62666666666667,1.41454545454545,520.111924,433.732201,456.254998,0,0
14/06/2018,1.00,16.2982456140351,76.3333333333333,1.71555555555556,1.67090909090909,519.324405,434.630808,433.732201,0,0
15/06/2018,2.00,17.6315789473684,67.2444444444445,1.65111111111111,1.6,519.676761,403.98254,434.630808,0,0
16/06/2018,3.00,18.9315789473684,64.3,1.34444444444444,1.24363636363636,505.800197,393.036591,403.98254,0,0
17/06/2018,4.00,19.9842105263158,56.9666666666667,1.36666666666667,1.24,485.318221,406.37012,393.036591,0,0
18/06/2018,5.00,19.0298245614035,72.3444444444445,1.36888888888889,1.27090909090909,502.371287,424.833081,406.37012,0,0
19/06/2018,6.00,20.2614035087719,62.3,1.97555555555556,1.88363636363636,512.845834,413.699108,424.833081,0,0
20/06/2018,7.00,20.5842105263158,60.6,1.32666666666667,1.29636363636364,457.56926,379.536043,413.699108,0,0
21/06/2018,1.00,21.6385964912281,60.6111111111111,2.84,2.75818181818182,524.379137,440.755884,379.536043,0,0
22/06/2018,2.00,14.1929824561404,64.5333333333333,2.87333333333333,2.77454545454545,505.566797,449.360556,440.755884,0,0
23/06/2018,3.00,11.7298245614035,75.3222222222222,2.42222222222222,2.23636363636364,511.986423,436.828967,449.360556,0,0
24/06/2018,4.00,12.8473684210526,79.0777777777778,2.45777777777778,2.22363636363636,513.965609,430.455383,436.828967,0,0
25/06/2018,5.00,13.6543859649123,83.7111111111111,1.68222222222222,1.54727272727273,517.296028,454.196058,430.455383,0,0
26/06/2018,6.00,14.1105263157895,85.2,1.36888888888889,1.32363636363636,523.906582,432.236224,454.196058,0,0
27/06/2018,7.00,15.7350877192982,77.0111111111111,2.14,2.01272727272727,514.398198,426.344854,432.236224,0,0
28/06/2018,1.00,18.4631578947368,74.7777777777778,2.55111111111111,2.44909090909091,509.491551,424.930536,426.344854,0,0
29/06/2018,2.00,19.9719298245614,69.0111111111111,2.32,2.23818181818182,508.965612,418.517502,424.930536,0,0
30/06/2018,3.00,14.4982456140351,67.3555555555556,3.60444444444445,3.34909090909091,492.039255,378.190596,418.517502,0,0
01/07/2018,4.00,12.3947368421053,71.7666666666667,2.77333333333333,2.49090909090909,447.59943,388.46217,378.190596,0,0
02/07/2018,5.00,13.3368421052632,75.2222222222222,2.72444444444444,2.46727272727273,448.113681,404.431704,388.46217,0,0
03/07/2018,6.00,16.4912280701754,62.5666666666667,2.24222222222222,2.05636363636364,455.694739,399.993292,404.431704,0,0
04/07/2018,7.00,19.2491228070175,53.7888888888889,1.95555555555556,1.80727272727273,469.198519,396.518238,399.993292,0,0
05/07/2018,1.00,20.9315789473684,50.8111111111111,2.00222222222222,1.93454545454545,494.154323,393.199486,396.518238,0,0
06/07/2018,1.00,19.5754385964912,69.7,2.02,1.87090909090909,493.582637,399.816074,393.199486,0,0
07/07/2018,2.00,19.0789473684211,63.1888888888889,2.25333333333333,2.02545454545455,492.360242,389.904833,399.816074,0,0
08/07/2018,3.00,18.7456140350877,66.5111111111111,1.89111111111111,1.72181818181818,491.318818,408.058846,389.904833,0,0
09/07/2018,4.00,19.0298245614035,63.3777777777778,1.57555555555556,1.49636363636364,493.984423,424.002333,408.058846,0,0
10/07/2018,5.00,19.0280701754386,62.8555555555556,1.66888888888889,1.60545454545455,498.669158,428.600536,424.002333,0,0
11/07/2018,6.00,18.5,76.1666666666667,1.29555555555556,1.26727272727273,500.803428,421.718465,428.600536,0,0
12/07/2018,7.00,17.8280701754386,76.9333333333333,2.08666666666667,1.82727272727273,495.409024,411.082054,421.718465,0,0
13/07/2018,1.00,17.5350877192982,78.2555555555556,2.42222222222222,2.09090909090909,488.549718,422.390074,411.082054,0,0
14/07/2018,2.00,18.0631578947368,86.2444444444445,2.90222222222222,2.60545454545455,512.846957,408.904735,422.390074,0,0
15/07/2018,3.00,18.1684210526316,81.3333333333333,2.40666666666667,2.14727272727273,496.554694,416.999413,408.904735,0,0
16/07/2018,4.00,18.5912280701754,81.9,2.10888888888889,1.84727272727273,468.497044,441.461935,416.999413,0,0
17/07/2018,5.00,18.3368421052632,91.4777777777778,2.19111111111111,1.87636363636364,483.351466,394.93867,441.461935,0,0
18/07/2018,6.00,19.2228070175439,89.8333333333333,2.31333333333333,2.01818181818182,501.713974,414.502929,394.93867,0,0
19/07/2018,7.00,19.1315789473684,85.9666666666667,2.37555555555556,2.12909090909091,480.72681,419.642075,414.502929,0,0
20/07/2018,1.00,20.1140350877193,77.3222222222222,1.99555555555556,1.85272727272727,468.907321,413.863183,419.642075,0,0
21/07/2018,2.00,19.8631578947368,67.7888888888889,1.31555555555556,1.16,463.436857,374.62579,413.863183,0,0
22/07/2018,3.00,20.1754385964912,66.8,1.17333333333333,1.02363636363636,462.464317,374.062864,374.62579,0,0
23/07/2018,4.00,20.819298245614,66.7222222222222,2.24888888888889,2.00727272727273,467.082477,402.673655,374.062864,0,0
24/07/2018,5.00,21.1228070175439,63.8333333333333,2.15777777777778,1.94363636363636,492.847788,384.621361,402.673655,0,0
25/07/2018,6.00,20.4982456140351,77.4444444444444,1.83111111111111,1.66181818181818,493.187267,407.227955,384.621361,0,0
26/07/2018,7.00,20.8438596491228,80.0666666666667,1.54444444444444,1.47454545454545,478.15539,393.733233,407.227955,0,0
27/07/2018,1.00,21.5947368421053,77.4,1.60888888888889,1.53454545454545,474.627685,397.161668,393.733233,0,0
28/07/2018,1.00,22.3052631578947,78.7222222222222,1.34666666666667,1.22363636363636,464.601469,377.273527,397.161668,0,0
29/07/2018,2.00,22.4280701754386,79.6333333333333,1.75777777777778,1.64,472.250215,377.356173,377.273527,0,0
30/07/2018,3.00,22.2,78.8666666666667,1.49333333333333,1.39272727272727,457.527856,383.532455,377.356173,0,0
31/07/2018,4.00,22.5789473684211,76.1111111111111,1.56666666666667,1.45090909090909,453.808663,382.139654,383.532455,0,0
01/08/2018,5.00,23.019298245614,75.3222222222222,1.60444444444444,1.48363636363636,426.515472,382.141144,382.139654,0,0
02/08/2018,6.00,23.2964912280702,73.2444444444444,1.35333333333333,1.19636363636364,419.874538,398.363982,382.141144,0,0
03/08/2018,7.00,22.5736842105263,71.3,1.3,1.17090909090909,420.151987,407.987908,398.363982,0,0
04/08/2018,1.00,22.3035087719298,66.9777777777778,1.06444444444444,1,431.572072,387.905923,407.987908,0,0
05/08/2018,2.00,21.0561403508772,76.6777777777778,1.95111111111111,1.82181818181818,439.466271,392.252634,387.905923,0,0
06/08/2018,3.00,19.319298245614,70.7111111111111,1.85111111111111,1.78545454545455,418.199921,419.084058,392.252634,0,0
07/08/2018,4.00,20.1824561403509,64.4444444444444,1.32666666666667,1.29090909090909,383.716725,380.568492,419.084058,0,0
08/08/2018,5.00,22.2526315789474,60.7333333333333,2.01111111111111,1.95090909090909,457.642827,372.143011,380.568492,0,0
09/08/2018,6.00,23.880701754386,60.9888888888889,1.97333333333333,1.90363636363636,481.981898,370.076142,372.143011,0,0
10/08/2018,7.00,22.5649122807018,68.3333333333333,2.45333333333333,2.30363636363636,435.477093,373.494109,370.076142,0,0
11/08/2018,1.00,18.1421052631579,89.5666666666667,1.44444444444444,1.38181818181818,496.66573,375.25396,373.494109,0,0
12/08/2018,2.00,17.5315789473684,69.9333333333333,1.68,1.65090909090909,489.720673,376.753929,375.25396,0,0
13/08/2018,3.00,20.319298245614,67.7222222222222,1.66888888888889,1.52909090909091,495.533502,402.543425,376.753929,0,0
14/08/2018,4.00,20.4175438596491,78.4222222222222,1.79111111111111,1.66727272727273,493.249455,393.54481,402.543425,0,0
15/08/2018,5.00,18.9894736842105,82.8777777777778,1.8,1.70727272727273,481.237911,378.429023,393.54481,0,0
16/08/2018,6.00,18.6526315789474,78.8,1.00888888888889,0.921818181818182,463.856437,409.720994,378.429023,0,0
17/08/2018,7.00,19.5315789473684,74.8555555555556,1.41333333333333,1.32545454545455,470.135901,388.275065,409.720994,0,0
18/08/2018,1.00,20.0385964912281,77.3111111111111,0.986666666666667,0.869090909090909,433.401988,319.246666,388.275065,0,0
19/08/2018,1.00,20.3298245614035,75.1666666666667,1.01111111111111,0.930909090909091,429.283856,319.466373,319.246666,0,0
20/08/2018,2.00,21.1859649122807,69.7222222222222,1.86666666666667,1.80545454545455,419.378949,347.596435,319.466373,0,0
21/08/2018,3.00,18.9140350877193,70.1888888888889,1.83555555555556,1.71454545454545,423.85517,347.101543,347.596435,0,0
22/08/2018,4.00,17.4649122807018,72.9,1.14666666666667,1.10909090909091,420.001694,340.543159,347.101543,0,0
23/08/2018,5.00,20.2526315789474,64.2777777777778,1.54888888888889,1.50181818181818,438.104146,333.686293,340.543159,0,0
24/08/2018,6.00,20.9894736842105,72.8333333333333,1.88888888888889,1.81818181818182,476.642031,352.287105,333.686293,0,0
25/08/2018,7.00,16.9508771929825,90.7333333333333,1.25777777777778,1.19454545454545,507.141155,394.298894,352.287105,0,0
26/08/2018,1.00,13.3789473684211,90.7111111111111,1.73555555555556,1.68181818181818,516.816217,417.947058,394.298894,0,0
27/08/2018,2.00,13.3245614035088,81.3666666666667,1.12,1.13090909090909,525.093615,426.785723,417.947058,0,0
28/08/2018,3.00,15.4543859649123,78.9444444444444,1.50222222222222,1.42727272727273,529.241083,429.354976,426.785723,0,0
29/08/2018,4.00,15.0228070175439,81.3,0.991111111111111,0.892727272727273,526.079335,417.211503,429.354976,0,0
30/08/2018,5.00,16.7438596491228,73.7222222222222,1.66,1.61272727272727,523.166921,417.92582,417.211503,0,0
31/08/2018,6.00,16.8473684210526,84.2555555555556,1.59111111111111,1.53818181818182,488.100017,374.112271,417.92582,0,0
01/09/2018,7.00,17.1473684210526,80.3555555555556,1.74666666666667,1.56363636363636,473.410631,359.274857,374.112271,0,0
02/09/2018,1.00,18.4491228070175,77.5222222222222,2.09555555555556,1.89454545454545,469.957684,394.554918,359.274857,0,0
03/09/2018,2.00,17.8526315789474,78.2555555555556,1.69111111111111,1.63272727272727,469.950645,380.691742,394.554918,0,0
04/09/2018,3.00,17.5350877192982,82.3333333333333,1.18444444444444,1.09818181818182,502.315908,387.773007,380.691742,0,0
05/09/2018,4.00,17.0157894736842,87.6444444444444,1.43333333333333,1.36727272727273,503.389225,390.51298,387.773007,0,0
06/09/2018,5.00,16.0491228070175,82.9333333333333,1.10666666666667,1.07454545454545,544.817765,417.132266,390.51298,0,0
07/09/2018,6.00,16.0315789473684,79.9555555555556,1.14888888888889,1.08,547.067504,430.636661,417.132266,0,0
